"","matchId","type","duration","nGroups","maxPlace","nPlayers","nWinners"
"2612","0dfeac590d18ac","squad-fpp",1368,25,26,90,4
"2613","0dfecc9c4bcd29","squad",1381,27,29,96,3
"2614","0e0095877ed8ec","squad-fpp",1321,30,30,92,2
"2615","0e00bce3eb6fd4","duo",1940,49,50,99,2
"2616","0e00c0a34fb2a0","squad-fpp",1382,28,29,94,4
"2617","0e0262ccbe89d9","squad-fpp",1893,27,27,90,3
"2618","0e02e2038f401d","solo",1974,85,92,92,1
"2619","0e042c3d9d07e4","squad-fpp",1233,27,27,94,4
"2620","0e051bafbe922f","squad-fpp",1339,27,28,94,4
"2621","0e05d8dafa076b","solo-fpp",1805,87,89,89,1
"2622","0e069062e2e513","duo",1418,49,50,98,2
"2623","0e0b5a4e3e1f7e","solo-fpp",1517,91,92,92,1
"2624","0e0cbf75affc36","squad-fpp",1349,24,26,92,4
"2625","0e0d07162889c7","solo-fpp",1934,87,91,91,1
"2626","0e0d9ee48e3fe5","solo-fpp",1856,91,95,95,1
"2627","0e0e32514b0eaa","squad",1767,26,28,97,4
"2628","0e0fa5bfb28abc","solo",1425,96,98,98,1
"2629","0e109fc94678fa","squad-fpp",1748,27,28,86,4
"2630","0e12decc231dbc","duo-fpp",1884,41,44,87,2
"2631","0e151d31a26956","squad-fpp",1346,29,30,91,3
"2632","0e170f83159675","squad",1368,25,25,93,4
"2633","0e1754ab6e4cfa","solo-fpp",1414,95,96,96,1
"2634","0e1a8a32b28d9b","squad-fpp",1385,28,29,90,4
"2635","0e1abe8698244b","squad",1936,27,28,95,4
"2636","0e1b1c92cbd452","solo-fpp",1897,95,98,98,1
"2637","0e1b2e3411ab07","squad-fpp",1772,25,25,88,2
"2638","0e1c1f9cc420b5","squad",1377,30,30,99,4
"2639","0e20402603a349","squad-fpp",1321,26,27,97,4
"2640","0e20db4f6920ed","duo-fpp",1334,43,48,94,2
"2641","0e2236e61f3b50","solo-fpp",1896,89,92,92,1
"2642","0e22abbfaf0634","squad-fpp",1335,32,33,96,4
"2643","0e23f5601b09d8","squad-fpp",1899,25,27,93,4
"2644","0e25e2cb786e80","duo-fpp",1868,45,48,95,2
"2645","0e273bac8b921a","duo-fpp",1369,47,49,97,2
"2646","0e27b0dd3d69e7","squad",1526,30,30,99,4
"2647","0e299ba236ea47","squad-fpp",1703,32,32,98,4
"2648","0e2a1f972f8609","squad-fpp",1896,27,29,95,4
"2649","0e2bc317264301","squad-fpp",1367,27,28,94,4
"2650","0e2e71a79dabfa","solo",1770,91,95,95,1
"2651","0e2fd6338ba14a","solo-fpp",1451,96,97,97,1
"2652","0e319d17b70697","squad",1665,27,28,95,4
"2653","0e33791cc67f9f","squad-fpp",1534,27,28,88,2
"2654","0e358ce5f8198d","squad-fpp",1444,26,28,95,4
"2655","0e35d914fec7e2","squad-fpp",1372,27,29,94,3
"2656","0e376d53a4e8ab","squad",1987,26,27,95,4
"2657","0e3884e5e0c617","duo-fpp",1368,49,49,96,2
"2658","0e3ae0024137f1","duo-fpp",1376,47,49,98,2
"2659","0e3e17248dc193","duo-fpp",1359,47,49,96,2
"2660","0e3f5e3da86be2","duo-fpp",1316,46,48,95,2
"2661","0e43a3562cbcc3","duo-fpp",1331,48,50,99,2
"2662","0e44d4c9a813c3","squad-fpp",1887,26,28,94,4
"2663","0e4892e4c7be53","duo-fpp",1746,43,46,90,2
"2664","0e49f54dd1ecb3","duo-fpp",1965,41,42,83,2
"2665","0e4a5147306ec5","squad",1419,24,26,89,4
"2666","0e4ae22a083a10","squad",1391,28,28,97,4
"2667","0e4c587f004683","squad",1217,28,28,100,4
"2668","0e4d71a00e1fc5","duo-fpp",1398,48,50,100,2
"2669","0e4e05dcb6e80d","squad-fpp",1877,28,28,95,4
"2670","0e4e52e734becd","squad-fpp",1247,27,28,97,4
"2671","0e4f5e923550cf","squad",1384,24,27,96,4
"2672","0e506ae6c70a0b","solo",1410,95,97,97,1
"2673","0e5147199091ff","squad",1440,22,26,88,4
"2674","0e51b10355fa85","squad-fpp",1785,29,30,100,4
"2675","0e522133a3f689","duo-fpp",1893,47,48,95,2
"2676","0e52acd1c9ccfa","squad-fpp",1318,29,29,99,2
"2677","0e54434bcf2801","duo-fpp",1804,45,48,95,2
"2678","0e56a9cb1079a1","squad-fpp",1392,28,29,95,4
"2679","0e56b0198e333c","duo",1340,48,49,95,2
"2680","0e572a83e21bca","solo-fpp",1885,88,93,93,1
"2681","0e583157b1f92a","solo-fpp",1506,96,97,97,1
"2682","0e585e40f80a05","squad-fpp",1379,27,28,94,3
"2683","0e5abb7e33fb3b","squad-fpp",1360,28,29,96,4
"2684","0e5c30e074f258","squad-fpp",1890,28,28,97,4
"2685","0e5c465b9bd89c","solo",1403,89,94,94,1
"2686","0e61843bb0a8df","squad-fpp",1405,27,27,94,4
"2687","0e634835cb4bee","duo-fpp",1776,45,46,91,2
"2688","0e64ca2f83b0cb","squad-fpp",1345,28,28,93,4
"2689","0e65c392a4a286","squad",1372,29,29,97,3
"2690","0e6608de2319f8","duo-fpp",1386,46,47,92,2
"2691","0e6858a4081ddc","squad-fpp",1461,27,28,98,3
"2692","0e6b00ca1f275b","solo-fpp",1852,93,99,99,1
"2693","0e70d563cf1d0f","duo-fpp",1772,48,50,97,2
"2694","0e717bd19cf60d","duo-fpp",1442,45,48,94,2
"2695","0e73cdce6f36f2","squad",1901,28,29,98,3
"2696","0e75350855dee2","solo",1645,1,16,16,0
"2697","0e78272ffca84b","solo",1385,77,87,87,1
"2698","0e78d6544bfa70","squad-fpp",1933,28,29,98,4
"2699","0e78f551e765bc","duo-fpp",1387,46,50,99,2
"2700","0e7a618fadfe2b","duo",2204,45,48,95,2
"2701","0e7c4deb7cb18c","duo",1346,46,48,95,2
"2702","0e7f7618408514","duo-fpp",1893,43,45,90,2
"2703","0e850fe6c38339","squad-fpp",1254,29,32,98,4
"2704","0e855e5969c75b","squad",1831,26,28,92,4
"2705","0e85e95aaf6c1b","squad",1374,28,28,97,4
"2706","0e88c895799c2f","squad-fpp",1969,30,31,95,4
"2707","0e893c298a65bd","duo",1363,44,44,88,2
"2708","0e898451ded24b","squad-fpp",1375,28,28,95,4
"2709","0e8bd5df405223","squad-fpp",1824,27,28,98,4
"2710","0e8bdc1c175b60","squad-fpp",1193,28,28,93,4
"2711","0e8c9aaa37e47d","solo-fpp",1722,83,83,83,1
"2712","0e8d7599ec1066","squad-fpp",1839,27,29,99,4
"2713","0e8f743dde5065","solo-fpp",1307,97,99,99,1
"2714","0e9296504ade27","squad-fpp",1332,28,28,95,4
"2715","0e93305ff19aa7","duo-fpp",1875,47,48,95,2
"2716","0e968be47fe287","solo-fpp",1403,95,96,96,1
"2717","0e968d0bf08dff","squad-fpp",1849,30,30,97,4
"2718","0e9867a4fa81cb","solo-fpp",1385,90,94,94,1
"2719","0e9bd0a2355863","squad-fpp",1423,28,28,97,4
"2720","0e9c41ab7e94ae","squad-fpp",1318,27,27,96,4
"2721","0e9c83dcd9ec28","squad-fpp",1327,27,28,91,4
"2722","0e9cff9c4346bd","squad-fpp",1390,26,28,95,4
"2723","0e9e9c641e550a","squad",1371,30,30,94,4
"2724","0ea021c5d36b27","squad",1888,27,27,96,3
"2725","0ea029b137cf0b","squad-fpp",1488,29,30,98,3
"2726","0ea0bea88eda80","squad",1846,28,29,87,4
"2727","0ea2c18d34c737","squad-fpp",1819,25,27,94,4
"2728","0ea3ea0f0a6d17","duo-fpp",1384,49,50,99,2
"2729","0ea4c54de4cd23","duo-fpp",1396,49,49,98,2
"2730","0ea6279597c33f","solo-fpp",1385,94,96,96,1
"2731","0ea6e11891ea64","squad",1983,27,27,95,3
"2732","0eaa0a0d56cff2","squad",1875,25,27,95,2
"2733","0eabf859939ef0","solo-fpp",1841,89,93,93,1
"2734","0eafc879613eaf","squad",1969,27,27,92,3
"2735","0eaff06b9cdde1","squad",1838,26,27,95,3
"2736","0eb05a43b2c051","squad-fpp",1445,29,29,98,2
"2737","0eb07756ffb9a5","squad-fpp",1775,28,28,92,3
"2738","0eb0a752a74db7","duo",2127,49,49,98,2
"2739","0eb0fe1ea95bfb","squad-fpp",1438,26,28,96,3
"2740","0eb156b18f3922","squad-fpp",1366,25,28,95,3
"2741","0eb2be961026d0","squad",1880,27,27,92,4
"2742","0eb2f03efd96e7","duo",1469,42,49,95,2
"2743","0eb37be2e5782a","squad-fpp",1815,27,29,90,4
"2744","0eb3faaa7a3788","squad",1955,28,28,96,4
"2745","0eb40f5a7e1a91","squad",1214,24,25,98,4
"2746","0eb8c568e05e92","squad-fpp",1371,30,30,99,3
"2747","0eb93825c6f6d3","duo-fpp",1355,46,48,95,2
"2748","0ebbefe1bdb2ff","duo-fpp",1910,43,47,91,2
"2749","0ebe17e7cf3578","squad-fpp",1375,28,30,92,4
"2750","0ec2352ad434ef","squad-fpp",1379,26,28,94,3
"2751","0ec5e51381498e","squad-fpp",1364,27,28,97,3
"2752","0ec70e53816b5e","duo-fpp",1329,49,50,100,1
"2753","0ecafc8292a417","squad-fpp",1867,26,27,90,3
"2754","0ecc0e35701b12","solo-fpp",1954,94,95,95,1
"2755","0ecc7934ba4979","duo-fpp",1368,45,46,91,2
"2756","0ece6d4e47f010","squad-fpp",1285,28,28,94,3
"2757","0ed25559ac8763","solo-fpp",1331,94,98,98,1
"2758","0ed29a9d32d567","solo",1910,95,99,99,1
"2759","0ed2f937bcb93b","squad",1360,29,29,97,3
"2760","0ed47522fe64ff","duo-fpp",1404,43,46,89,2
"2761","0ed5c3394b58df","squad-fpp",1975,27,28,94,4
"2762","0ed7283d5b27c8","duo-fpp",1374,48,49,98,2
"2763","0ed732c92e44e3","duo",1852,48,48,96,2
"2764","0ed783266b99e2","squad-fpp",1304,28,28,93,3
"2765","0ed9f6e77a45f6","duo-fpp",1887,43,44,87,2
"2766","0edaa2c026f8fd","squad",1858,29,30,94,4
"2767","0edc22fafb3bf6","duo-fpp",1368,46,47,92,2
"2768","0edc99c3f28c58","squad-fpp",1380,28,28,95,4
"2769","0edce0087c13da","squad-fpp",1319,27,29,99,4
"2770","0eddefa98aaab8","squad",1404,30,30,96,4
"2771","0edf7131e79263","duo",1771,38,42,82,2
"2772","0ee0098b80e26f","solo-fpp",1417,95,96,96,1
"2773","0ee605beeb9471","solo-fpp",1318,94,94,94,1
"2774","0ee7a76f4c6290","solo",1956,93,96,96,1
"2775","0ee8e79201437c","squad",1893,26,26,86,4
"2776","0eea0d0eb749c9","squad",1355,26,27,92,4
"2777","0eeb6a99b079af","squad-fpp",1813,26,28,95,3
"2778","0eeee7c4ebd8e9","squad-fpp",1837,28,28,94,4
"2779","0ef1369d32cac3","squad-fpp",1851,28,29,92,4
"2780","0ef2e081838e80","normal-squad-fpp",1896,16,16,63,4
"2781","0ef461201a6566","squad-fpp",1927,28,28,91,4
"2782","0ef5e1ef794417","duo",1901,43,46,88,2
"2783","0ef83e5cbf3b42","squad-fpp",1293,21,23,75,3
"2784","0ef858e21e6c65","squad-fpp",1456,28,29,96,4
"2785","0efab66d27c5ac","squad-fpp",1822,25,25,94,4
"2786","0efad55cac6a1c","squad",1402,28,29,97,3
"2787","0efb9052679448","squad-fpp",1832,27,27,90,3
"2788","0efbfb45f65b1f","squad-fpp",1267,22,25,90,3
"2789","0efcb3d587de94","solo-fpp",1432,95,95,95,1
"2790","0efd27b211aec2","duo-fpp",1770,47,49,98,2
"2791","0efee053824c93","duo",1439,46,47,91,2
"2792","0f0048649b1fd6","duo-fpp",1863,46,48,94,2
"2793","0f006e2e89a68a","squad",1445,30,30,96,4
"2794","0f0247d1ed04f5","duo-fpp",1931,47,50,98,2
"2795","0f0267de3192c2","solo",1928,96,97,97,1
"2796","0f027dbdf79b25","solo-fpp",1878,88,94,94,1
"2797","0f035d9e594dc1","duo-fpp",1894,46,47,93,2
"2798","0f045dc63d6fbe","squad",1423,29,29,98,4
"2799","0f0813b1804e8c","duo-fpp",1387,48,48,94,2
"2800","0f0826c7491c7d","duo-fpp",1792,41,43,85,2
"2801","0f08dbca925ae0","duo-fpp",1347,45,47,94,2
"2802","0f098882629247","solo-fpp",1351,99,100,100,1
"2803","0f09bd72c4ba97","normal-squad-fpp",1794,8,8,28,4
"2804","0f0afcdefb7cf4","squad",1312,24,24,90,4
"2805","0f0d9ab0a91191","squad-fpp",1331,28,29,95,1
"2806","0f0ebe723cbe7c","squad-fpp",1672,29,29,97,4
"2807","0f10e15e4d9791","duo-fpp",1859,45,48,93,2
"2808","0f1128dd57eaec","squad-fpp",1441,28,28,100,3
"2809","0f11d772795654","squad-fpp",1758,28,30,97,3
"2810","0f124d60133fe1","squad-fpp",1373,28,28,90,4
"2811","0f14437bbb4aee","solo",1507,91,93,93,1
"2812","0f14d4f609ede5","solo-fpp",1392,99,99,99,1
"2813","0f1589b0799c6d","squad-fpp",1381,29,29,98,2
"2814","0f15a255d9fcf8","duo-fpp",1390,48,48,95,2
"2815","0f18c54de13fdb","squad-fpp",1281,26,28,98,4
"2816","0f18e70ebf3b05","duo-fpp",1383,45,49,96,2
"2817","0f1a47c713db76","duo-fpp",1852,45,49,96,2
"2818","0f1b1b929b2d2c","duo",1403,48,49,96,2
"2819","0f1c16328343b6","squad-fpp",1851,23,26,90,4
"2820","0f21c44f8ed7b5","squad-fpp",1274,27,27,94,4
"2821","0f226e6aa8c3fe","solo",1808,2,17,17,2
"2822","0f227f46cf8457","squad",1411,26,27,92,4
"2823","0f2563f05e246a","duo-fpp",1271,46,47,94,2
"2824","0f25f253f06836","duo-fpp",1389,48,49,96,2
"2825","0f28895a14f152","duo",1443,45,48,93,2
"2826","0f28cc1141424b","squad-fpp",1355,27,27,99,4
"2827","0f2941618d5bd7","solo-fpp",1392,96,97,97,1
"2828","0f2a5fcb4a21b5","duo",1395,44,50,97,2
"2829","0f2b6f55f37851","squad",1887,28,29,98,4
"2830","0f2bcc4876b141","squad-fpp",1954,24,25,92,4
"2831","0f2c02b0c2cb17","squad",1368,24,28,95,3
"2832","0f2c73739454af","solo",1352,93,95,95,1
"2833","0f2d2a4f023583","squad-fpp",1279,28,29,98,4
"2834","0f2f43208752de","squad-fpp",1278,27,27,100,4
"2835","0f2ff9cdd8294b","solo-fpp",1331,97,97,97,1
"2836","0f3394af2be81f","squad-fpp",1384,27,27,95,4
"2837","0f3443075fb901","duo-fpp",1359,45,49,98,2
"2838","0f3483bc4c2180","squad-fpp",1765,26,27,82,4
"2839","0f370fe752475d","duo",1536,49,49,96,2
"2840","0f37b6b5c5e2e4","solo-fpp",1411,96,98,98,1
"2841","0f3957f673c14f","squad-fpp",1775,26,28,91,4
"2842","0f396f9748e1e2","squad-fpp",1410,29,29,99,3
"2843","0f397a508117e6","squad",1961,26,27,98,4
"2844","0f3b2c51c4f09a","squad-fpp",1770,28,28,98,4
"2845","0f3d1eab86909f","duo-fpp",1315,50,50,98,2
"2846","0f3d9d6a5fc25d","duo-fpp",1762,46,48,95,2
"2847","0f3eee07067466","squad-fpp",1867,29,29,98,3
"2848","0f3f33d52fe6ba","squad-fpp",1301,27,28,98,4
"2849","0f3fc02bb93aac","solo-fpp",1388,91,93,93,1
"2850","0f438470f9eb89","squad",1869,26,28,98,4
"2851","0f4534664670bf","squad-fpp",1377,26,27,97,4
"2852","0f457783fb7439","squad",1462,28,29,96,2
"2853","0f4732807e82b9","solo",1961,83,90,90,1
"2854","0f4b0c6c413212","duo-fpp",1820,47,49,96,2
"2855","0f4eeaed1e860d","crashfpp",915,45,51,95,2
"2856","0f4f8985bc40b7","squad",1316,24,26,92,4
"2857","0f4f8c7bbe1c18","squad",1770,28,29,98,4
"2858","0f4fecffff5c60","normal-squad-fpp",1197,6,6,53,10
"2859","0f516e8421e282","duo-fpp",1368,48,49,98,2
"2860","0f5b0e6c66bc08","squad",1373,30,30,98,3
"2861","0f5e786719fee2","solo-fpp",1382,94,94,94,1
"2862","0f6109c3512dfd","squad",1337,27,27,91,4
"2863","0f62a18de2c83c","duo-fpp",1968,47,48,94,2
"2864","0f62e0c068ed35","solo",1808,2,16,16,1
"2865","0f651499feea48","solo",1218,1,15,15,0
"2866","0f66a14279573e","squad",1475,27,27,93,3
"2867","0f66cf68524829","duo-fpp",1396,49,50,100,2
"2868","0f68585a115727","duo-fpp",1487,48,50,99,2
"2869","0f6938618d1c72","squad-fpp",1785,28,30,99,3
"2870","0f6b45d2754271","squad-fpp",1828,26,27,91,4
"2871","0f6bef35f3caae","duo-fpp",1959,41,43,86,2
"2872","0f6e99135b9985","duo",1370,48,49,96,2
"2873","0f71437286fb4a","squad-fpp",1389,23,25,90,3
"2874","0f747eb8dda3e1","squad",1312,26,26,88,4
"2875","0f76630f741daf","duo-fpp",1425,48,48,95,2
"2876","0f7690755bd36c","solo-fpp",1223,92,92,92,1
"2877","0f76c3cd3328b0","squad-fpp",1813,29,29,98,4
"2878","0f77bcf4b78320","squad-fpp",1371,28,28,99,4
"2879","0f7a4c73355541","squad-fpp",1330,27,28,97,4
"2880","0f7a4ceb024857","solo-fpp",1735,94,97,97,1
"2881","0f7a76b1902cb2","squad-fpp",1441,27,27,94,4
"2882","0f7ab985e09125","squad-fpp",1823,26,27,86,4
"2883","0f7b77fb71ad4e","duo-fpp",1855,47,48,95,2
"2884","0f7d196a137ea6","duo-fpp",1311,42,44,87,2
"2885","0f850b4b6b8b8e","duo-fpp",1323,47,49,98,2
"2886","0f857cf414552d","squad-fpp",1214,30,31,94,3
"2887","0f86c6089339ae","squad-fpp",1816,30,30,97,3
"2888","0f870bbb50e23f","squad-fpp",1947,28,29,95,4
"2889","0f8a20ddd724f6","squad-fpp",1394,28,29,95,4
"2890","0f8a31327f020c","squad-fpp",1822,27,28,99,4
"2891","0f8cb2692383de","squad-fpp",1370,29,29,99,3
"2892","0f8ce5d98337ea","solo-fpp",1441,95,95,95,1
"2893","0f8d3cc5c2775a","duo-fpp",1846,46,46,92,2
"2894","0f8ecac6d639ab","squad-fpp",1381,28,29,94,3
"2895","0f8f080ff15e37","squad-fpp",1820,28,28,97,3
"2896","0f91e19134f823","squad",1436,26,27,96,4
"2897","0f92792197a101","duo-fpp",1372,44,46,89,2
"2898","0f94d0121fea07","squad-fpp",1368,28,29,96,4
"2899","0f95508f4fa39c","duo",1974,46,48,95,2
"2900","0f9738c7bcc1c2","squad-fpp",1260,28,28,97,4
"2901","0f9746c59ef646","duo-fpp",1841,48,48,95,2
"2902","0f97abd02af502","duo",1516,47,49,96,2
"2903","0f98974c567def","normal-squad-fpp",698,9,10,38,6
"2904","0f9a5bad43e99a","duo",1816,46,47,94,2
"2905","0f9c54b539f94f","duo",1394,44,47,90,2
"2906","0f9d536070b70b","duo-fpp",1734,45,46,92,2
"2907","0f9e04faa8d503","duo-fpp",1881,45,47,93,2
"2908","0f9ea0591f2b52","squad-fpp",1903,28,29,92,3
"2909","0f9fde3cbf949f","squad",1291,27,28,98,4
"2910","0fa03cf47bd8c7","duo-fpp",1315,46,47,90,2
"2911","0fa17f5ce90f7b","squad-fpp",1415,28,30,95,4
"2912","0fa1ebbef839c3","squad-fpp",1351,26,28,86,4
"2913","0fa2fc3775652d","squad",1740,23,26,90,4
"2914","0fa3da556913c0","solo-fpp",1454,93,95,95,1
"2915","0fa72fe7a605d1","solo-fpp",1891,96,97,97,1
"2916","0fa8ae111c61ae","squad-fpp",1818,28,29,94,3
"2917","0faa743873534b","squad-fpp",1779,27,27,97,4
"2918","0faaf48f9d5d11","solo-fpp",1363,88,93,93,1
"2919","0fab68f6513389","squad-fpp",1433,28,28,95,1
"2920","0facca80683108","squad-fpp",1970,24,25,88,3
"2921","0fad64559777c2","squad-fpp",1337,27,27,94,4
"2922","0fb06279c01144","duo-fpp",1465,47,49,96,2
"2923","0fb1acfc031a8c","duo-fpp",1423,47,48,94,2
"2924","0fb3a7d72f0bcd","solo-fpp",1417,97,99,99,1
"2925","0fb4a581200ab4","duo-fpp",1386,45,48,95,2
"2926","0fb54f595b5cc8","squad-fpp",1770,26,29,97,4
"2927","0fb5aee8145f1d","duo-fpp",1424,47,49,97,2
"2928","0fb9a6ba0441d5","squad-fpp",1360,27,28,98,4
"2929","0fbf1b8b616e26","solo-fpp",1364,94,96,96,1
"2930","0fc417c137f91e","duo-fpp",1773,47,49,97,2
"2931","0fc694df734ded","squad-fpp",1882,27,27,86,4
"2932","0fc812d146d7b5","duo",1758,44,49,95,2
"2933","0fca49d5f4686c","solo-fpp",1873,90,93,93,1
"2934","0fcbc55929fbcb","squad-fpp",1887,26,29,93,4
"2935","0fcc1beb319570","squad-fpp",1317,26,26,89,4
"2936","0fcff503096106","duo-fpp",1364,45,48,93,2
"2937","0fd333f1c7dc5b","duo-fpp",1764,41,48,96,2
"2938","0fd3e3af8a2c2d","squad-fpp",1235,29,29,95,3
"2939","0fd6433df125e0","squad-fpp",1861,28,29,98,4
"2940","0fd87023227a46","squad",1445,32,32,96,4
"2941","0fdac1bfc47c88","duo-fpp",1860,46,47,93,2
"2942","0fdd053b5df64c","squad-fpp",1776,30,30,100,2
"2943","0fdd40952c9b72","solo-fpp",1327,99,99,99,1
"2944","0fdf9273c104e9","squad-fpp",1215,29,29,100,3
"2945","0fdfcb10eff3ae","squad",1350,25,28,90,4
"2946","0fdfd284c8143f","solo-fpp",1389,95,97,97,1
"2947","0fdfd6aa9d5f64","duo-fpp",1876,47,47,94,2
"2948","0fe0184b287e05","squad-fpp",1356,26,28,95,4
"2949","0fe04f1c4bdb90","squad-fpp",1386,29,29,93,4
"2950","0fe058cc7f276a","duo",1878,44,47,92,2
"2951","0fe1907ba7a78c","squad-fpp",1882,29,30,98,4
"2952","0fe46c9deb3e3e","squad-fpp",1850,25,27,91,2
"2953","0fe5e6ed459315","duo-fpp",1464,48,49,97,2
"2954","0fe706374db8c0","solo-fpp",1976,91,96,96,1
"2955","0fe9c0f3aeee45","squad-fpp",1812,24,26,88,2
"2956","0feb2a2482a2e7","squad-fpp",1363,28,29,99,4
"2957","0fed453c816e75","duo-fpp",1738,47,48,96,2
"2958","0fee7792ae8158","duo",1886,47,48,95,2
"2959","0feea8fdf41461","squad-fpp",1473,27,28,95,2
"2960","0feec7e8d8a8f0","normal-solo",1177,8,13,15,2
"2961","0ff264c9a79c70","squad",1748,25,26,89,4
"2962","0ff7e48e5d9010","duo",1917,48,49,96,2
"2963","0ff8d91031c784","squad-fpp",1320,28,28,93,4
"2964","0ffb8a6be35a1c","solo",1447,95,97,97,1
"2965","0ffd42501981fa","duo-fpp",1895,44,45,89,2
"2966","0ffdfa769ac573","solo",1944,89,93,93,1
"2967","0ffe469dbaa68f","duo-fpp",1886,44,46,92,2
"2968","10018d97007330","solo-fpp",1418,88,92,92,1
"2969","1001e511d254b6","squad",1367,27,27,95,4
"2970","1002d2c35afac2","duo",2191,40,46,91,2
"2971","1002fd2bc91d4c","squad-fpp",1452,28,29,96,3
"2972","10035988c55052","squad-fpp",1313,24,27,97,4
"2973","1004dfdd2d13dc","squad-fpp",1374,25,28,90,3
"2974","100da6d597d1de","duo",1476,47,49,98,2
"2975","100e1920685f18","squad-fpp",1872,27,28,93,4
"2976","1010b5318ae3fd","solo-fpp",1441,87,89,89,1
"2977","1010c2a526ab74","squad-fpp",1379,29,29,100,4
"2978","1011fe52033bce","squad-fpp",1853,29,30,99,3
"2979","101499e149704d","squad-fpp",1350,28,29,95,4
"2980","1014c522d897b7","duo-fpp",1473,47,50,98,2
"2981","1016b7a82a05c0","duo",1402,43,43,86,2
"2982","1017eb9d413c0b","squad-fpp",1425,26,29,91,4
"2983","10193caa0ffd0b","squad",1384,26,28,91,4
"2984","101945ebcbeecf","duo",1885,43,47,92,2
"2985","1019866702b80f","squad-fpp",1319,25,27,96,4
"2986","101a8dcc61d457","solo-fpp",1360,95,96,96,1
"2987","101b699bca5774","solo-fpp",1876,91,92,92,1
"2988","101d274cc27c3b","duo-fpp",1831,47,47,93,2
"2989","102144a37a0552","squad",1227,27,28,99,4
"2990","10223b3cd1579c","squad",1415,30,30,97,3
"2991","1026d69f92391a","squad",1780,27,29,99,1
"2992","1027b967927db0","squad-fpp",1347,29,30,94,3
"2993","10289745a3a6f3","squad-fpp",1948,28,29,95,4
"2994","1028e442d9c005","duo-fpp",1401,48,49,97,2
"2995","102962561323a6","squad-fpp",1405,28,28,93,3
"2996","102bbd01300d9e","squad-fpp",1903,12,14,44,3
"2997","102c5e2f606bbe","duo-fpp",1351,49,49,98,2
"2998","102db4cac0508b","squad",1927,25,25,90,3
"2999","1030dc315edd5d","squad-fpp",1904,26,27,87,4
"3000","103133e6d25c01","squad-fpp",1512,26,28,97,4
"3001","1031d1d51409db","solo-fpp",1443,97,99,99,1
"3002","1031dc644cbd4b","squad-fpp",1330,27,27,96,4
"3003","103361718e7dc1","solo-fpp",1399,88,92,92,1
"3004","10342ce104cc6d","duo",1976,46,48,92,2
"3005","1034ec42da88a2","duo-fpp",2012,38,41,82,2
"3006","10350cc5f4cef9","duo-fpp",1376,45,47,90,2
"3007","103867a6093654","squad-fpp",1397,27,28,99,4
"3008","1038cdee85193e","squad-fpp",1376,28,29,98,3
"3009","1039883b5f59f9","duo-fpp",1258,45,46,92,2
"3010","10399eaba6760a","squad-fpp",1398,24,27,94,4
"3011","103ab64e6ebe90","squad-fpp",1437,28,30,95,4
"3012","103b62c1e9c712","normal-duo-fpp",2136,32,32,63,2
"3013","103e06b98d1431","duo-fpp",1833,46,49,97,2
"3014","103fa9250cd34b","solo-fpp",1883,90,92,92,1
"3015","103fcced96195f","squad-fpp",1957,23,28,98,4
"3016","10430c6815bcfb","solo-fpp",1350,92,96,96,1
"3017","1046f405c7b6c1","duo-fpp",1820,47,48,94,2
"3018","10491f280149a9","squad-fpp",1444,28,28,99,4
"3019","104c0bfd51214d","squad-fpp",1324,27,29,98,3
"3020","104c29648f7233","squad-fpp",1381,26,28,97,4
"3021","10510320e23c15","duo-fpp",2181,45,47,93,2
"3022","1055510cbe1368","duo-fpp",1837,46,46,90,2
"3023","10560aa6fda62d","squad-fpp",1291,26,28,98,2
"3024","10566eef01b566","duo-fpp",1358,41,44,87,2
"3025","10571f5c8e66fb","squad",1950,27,28,98,2
"3026","1058401a52958a","squad-fpp",1278,28,28,95,3
"3027","1059dc6e4f3ad3","squad-fpp",1829,28,29,96,3
"3028","105a5c794cf455","squad-fpp",1973,26,28,99,2
"3029","105b1c121ac09d","squad-fpp",1842,26,27,95,4
"3030","105e0fcdfbee57","squad-fpp",1916,29,30,96,4
"3031","1060db4861a392","duo-fpp",1358,48,49,96,2
"3032","10619c0519b914","squad-fpp",1349,29,30,89,4
"3033","1067106f369a87","squad-fpp",1372,25,29,93,3
"3034","1068c4ae1dc0a7","squad-fpp",1805,27,29,90,4
"3035","1069070873f891","solo-fpp",1292,93,96,96,1
"3036","1069558d47a7f0","duo-fpp",1861,44,48,95,2
"3037","106cb54a517285","squad-fpp",1795,27,27,96,4
"3038","106dc4da05bece","squad-fpp",1799,29,29,95,4
"3039","106dd19cd3981e","duo",1833,46,48,93,2
"3040","10705142f2885c","solo-fpp",1876,94,96,96,1
"3041","1070f8987d5f6d","duo-fpp",1389,46,48,94,2
"3042","107220e5ce24da","squad-fpp",1775,29,29,98,3
"3043","1072506d71862d","duo-fpp",1460,49,50,98,2
"3044","1073a65b6e05dc","squad",1330,27,28,93,4
"3045","10779b7b520d41","squad-fpp",1761,29,29,83,3
"3046","107a63f0074c8b","duo-fpp",1367,47,48,95,2
"3047","107b689eb16574","duo-fpp",1488,45,47,92,2
"3048","107bd16ac512bc","duo-fpp",1842,45,47,93,2
"3049","107c183368ddd1","squad",1333,28,28,96,3
"3050","107dd1425a8d32","squad",1936,27,27,94,4
"3051","107e5f661277fb","squad-fpp",1862,28,30,97,1
